com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
85016,1,1,1,1,4.0
85020,1,2,0,3,4.0
85047,1,2,2,0,3.0
85051,1,2,1,1,4.0
85064,1,1,1,0,4.0
85065,1,2,2,0,4.0
85078,1,2,2,0,4.0
85084,2,4,3,0,3.5
85089,1,2,2,0,3.0
85109,1,1,1,0,4.0
85119,1,1,3,1,3.0
85127,1,2,1,1,4.0
85133,1,2,2,0,3.0
85135,1,2,2,0,4.0
85139,1,1,1,1,4.0
85142,1,1,1,0,4.0
85182,1,1,1,0,3.0
85191,1,1,1,1,3.0
85194,4,7,5,3,3.0
85209,1,2,1,1,4.0
85210,1,1,0,1,3.0
85213,1,1,1,0,3.0
85215,1,2,2,0,4.0
85233,1,2,2,0,3.0
85234,1,2,2,0,3.0
85267,1,2,2,0,4.0
85277,1,2,3,0,3.0
86046,1,2,2,0,3.0
86062,2,3,3,1,3.0
86066,1,2,2,0,3.0
86070,1,1,1,0,3.0
86097,1,1,1,0,3.0
86125,1,2,0,2,4.0
86158,1,2,2,0,3.0
86165,2,4,4,1,3.0
86173,1,2,2,0,3.0
86194,9,18,13,6,3.78
86203,1,2,2,3,4.0
86258,1,2,2,0,3.0
86297,1,1,2,0,3.0
87002,1,2,1,1,3.0
87014,1,1,1,0,3.0
87047,1,1,1,0,3.0
87048,1,2,1,1,4.0
87050,1,2,2,0,4.0
87065,4,5,3,2,3.75
87075,2,3,2,1,3.0
87085,31,50,36,19,3.87
87089,1,2,2,1,3.0
87114,1,1,0,1,4.0
87154,2,3,4,0,3.0
87178,1,1,1,0,3.0
88054,1,2,1,1,3.0
88077,1,2,3,0,3.0
88116,1,1,1,0,3.0
88160,1,2,1,2,4.0
88209,1,2,2,1,4.0
88292,1,1,1,1,3.0
88306,1,1,1,1,3.0
88321,1,1,1,0,2.0
88413,1,1,0,1,3.0
88470,1,2,2,1,4.0
88508,1,1,1,1,4.0
89034,1,2,2,2,4.0
89072,1,1,0,1,3.0
89085,1,1,2,0,2.0
89086,1,1,1,0,2.0
89122,1,2,1,1,4.0
89156,1,2,1,5,4.0
89200,1,2,1,1,4.0
89209,1,2,2,0,3.0
89257,1,2,0,3,4.0
89263,1,2,1,1,3.0
89267,1,1,1,1,3.0
89338,1,2,0,2,3.0
89347,1,1,1,0,2.0
89380,1,1,1,0,3.0
89387,7,10,9,6,3.86
89393,1,3,3,2,3.0
89464,1,2,2,2,4.0
90010,1,1,2,1,4.0
90053,1,1,2,1,4.0
91027,4,8,10,2,4.0
91047,1,1,0,1,3.0
91064,2,4,3,1,4.0
91097,1,1,1,0,4.0
91100,1,3,3,0,4.0
91103,1,2,2,0,4.0
91111,2,3,4,2,3.5
91114,2,3,3,2,4.0
91136,5,7,3,4,4.0
91161,9,21,16,8,4.0
91174,4,6,4,1,4.0
91179,2,3,2,0,4.0
91201,2,4,6,3,4.0
91215,1,1,2,1,4.0
91216,1,2,1,2,4.0
91223,2,4,6,0,4.0
91228,4,8,9,5,4.0
91286,2,4,3,0,4.0
91326,2,5,6,1,4.0
91338,1,2,1,1,4.0
91339,1,1,2,0,4.0
91340,2,4,4,0,3.5
91347,1,2,2,0,4.0
91363,1,1,1,0,4.0
91377,4,8,3,4,3.75
91421,3,3,6,2,4.0
91425,3,6,7,9,4.0
91432,2,3,4,3,4.0
91434,4,8,8,3,4.0
91461,1,2,1,1,3.0
91468,2,8,6,4,4.0
91479,1,2,3,0,4.0
91521,3,4,2,2,4.0
91549,4,6,4,4,4.0
91570,1,2,2,0,4.0
91589,3,5,4,2,4.0
91617,1,2,1,1,4.0
91645,1,2,1,1,4.0
91649,1,2,2,1,3.0
91657,1,2,2,0,4.0
91659,1,2,1,1,4.0
91661,3,6,6,0,3.33
91666,1,2,3,2,4.0
91687,2,3,3,1,2.5
91689,10,22,15,5,4.0
91691,2,4,5,0,4.0
91692,4,8,7,3,3.75
92002,9,17,15,3,4.0
92004,9,15,14,6,4.0
92007,8,14,13,4,3.75
92009,2,3,1,3,4.0
92012,20,34,29,12,4.0
92014,2,2,4,0,4.0
92019,8,13,12,2,3.75
92020,7,12,5,8,3.71
92022,1,2,1,1,4.0
92023,5,8,10,1,3.4
92024,8,16,14,4,4.0
92025,16,29,26,10,3.88
92026,6,11,11,4,4.0
92032,1,1,0,1,4.0
92033,2,4,4,0,4.0
92035,4,7,7,1,4.0
92036,37,84,63,29,3.95
92040,10,16,12,7,4.0
92044,6,10,12,2,4.0
92046,5,10,11,2,4.0
92047,7,16,18,6,4.0
92048,7,12,13,2,4.0
92049,3,5,4,2,4.0
92050,11,22,16,9,3.91
92051,13,25,24,4,3.92
92060,3,5,3,2,4.0
92062,5,8,7,9,4.0
92063,13,23,18,11,3.92
92064,12,19,14,7,3.92
92071,3,5,6,1,4.0
92072,6,9,7,2,4.0
92073,9,14,7,10,4.0
92075,4,7,5,4,3.75
92076,2,3,1,2,4.0
92078,6,13,11,3,3.83
93001,15,25,24,6,4.0
93005,14,29,26,5,4.0
93006,1,2,4,2,4.0
93007,15,31,30,8,4.0
93008,10,20,18,14,3.8
93010,14,25,25,10,3.93
93013,3,8,6,5,4.0
93014,4,6,4,4,4.0
93015,1,1,1,0,4.0
93027,11,23,20,6,4.0
93029,17,31,24,14,3.71
93030,2,4,3,1,4.0
93031,11,19,15,6,3.91
93032,6,9,9,7,4.0
93039,1,1,1,0,4.0
93045,1,1,1,1,4.0
93046,7,13,8,6,3.57
93047,3,6,3,6,4.0
93048,13,22,21,6,3.85
93049,3,4,5,1,4.0
93050,2,4,3,0,4.0
93051,17,35,31,13,3.71
93053,5,9,7,5,4.0
93055,7,14,13,5,3.86
93057,3,6,4,3,4.0
93059,2,4,3,1,3.5
93062,4,8,7,1,4.0
93063,5,9,8,2,3.8
93064,11,19,11,10,3.91
93066,31,65,46,30,3.97
93070,6,11,8,3,4.0
93071,5,8,11,3,4.0
93072,5,9,11,6,4.0
93073,8,15,12,6,4.0
93074,2,3,3,2,4.0
93077,4,6,7,0,4.0
93078,16,39,37,11,4.0
93079,4,5,7,1,4.0
94002,2,3,3,1,4.0
94003,5,12,10,1,4.0
94004,3,6,7,3,4.0
94011,8,14,14,3,3.75
94015,5,8,7,0,3.6
94016,2,3,3,1,4.0
94017,10,17,19,5,3.8
94018,5,8,9,5,4.0
94019,1,2,1,1,4.0
94021,6,13,8,4,4.0
94022,9,18,22,14,3.89
94028,23,41,31,15,3.91
94033,12,19,15,7,3.83
94034,4,8,7,1,4.0
94037,2,3,4,0,4.0
94038,8,17,16,6,4.0
94041,10,16,14,4,4.0
94042,5,8,10,1,4.0
94043,7,11,10,3,4.0
94044,4,6,4,1,4.0
94046,5,9,10,0,4.0
94047,1,1,0,2,4.0
94052,2,5,5,2,4.0
94053,2,4,3,1,4.0
94054,6,10,11,2,3.67
94055,3,5,4,2,4.0
94058,2,4,4,0,4.0
94065,5,10,7,3,3.8
94068,12,18,12,16,4.0
94069,8,17,12,8,4.0
94070,2,3,1,4,3.0
94071,5,8,9,1,4.0
94073,20,38,41,9,4.0
94074,6,12,9,3,3.83
94076,10,16,12,8,3.8
94077,1,2,1,0,4.0
94078,11,18,17,4,3.82
94079,5,14,9,6,4.0
94080,3,4,5,1,3.33
94081,14,21,26,7,3.64
95018,5,9,6,5,4.0
95019,3,4,3,2,4.0
95052,1,3,1,2,4.0
95056,1,2,2,0,4.0
95058,1,1,1,0,4.0
95060,1,1,1,1,4.0
95127,3,7,7,2,3.67
95197,3,5,4,2,4.0
95212,2,2,2,0,3.0
95218,1,2,1,0,4.0
95241,1,3,4,0,4.0
95250,1,1,2,2,4.0
95252,2,4,3,0,4.0
95256,2,3,2,1,4.0
95277,4,7,5,2,4.0
95280,2,4,4,3,4.0
95288,1,2,3,3,4.0
95313,2,3,3,0,4.0
95323,1,1,1,0,4.0
95365,1,1,0,1,4.0
95369,1,1,0,1,4.0
95394,1,1,1,0,3.0
95427,2,3,4,1,4.0
95428,3,6,3,5,4.0
95438,1,1,1,0,3.0
95445,1,2,5,1,4.0
95450,1,1,1,0,4.0
95480,1,1,1,1,3.0
95488,3,5,5,3,4.0
95491,1,2,0,2,4.0
95500,4,8,6,1,4.0
95510,1,5,6,6,4.0
95527,4,7,7,3,4.0
95539,2,4,6,0,4.0
95555,3,7,7,0,3.67
95563,1,2,2,0,4.0
95572,7,14,9,7,4.0
95582,13,22,17,8,4.0
95585,6,9,11,5,3.83
95598,2,5,5,0,4.0
95637,1,2,2,0,4.0
95658,1,1,1,0,3.0
95675,1,3,3,0,4.0
95676,1,1,1,0,3.0
95678,1,2,2,0,4.0
95680,1,2,4,1,4.0
95682,1,2,4,2,4.0
97101,22,38,31,15,3.77
97104,1,2,1,1,3.0
97105,1,1,1,0,4.0
97106,1,2,3,2,4.0
97107,2,2,3,0,4.0
97109,1,2,3,1,4.0
97113,11,23,16,15,4.0
97115,1,2,2,0,3.0
97116,1,3,2,1,4.0
97117,2,3,3,1,3.0
97118,1,2,2,0,3.0
97120,3,4,5,0,3.67
97125,2,3,2,2,2.5
97128,2,3,2,1,3.5
97203,1,2,2,0,4.0
97209,12,21,22,10,4.0
97213,19,36,32,13,3.84
97216,1,2,2,0,4.0
97217,1,2,2,0,3.0
97224,1,2,2,2,4.0
97228,1,2,4,1,2.0
97229,1,1,1,3,4.0
97234,2,2,3,0,2.5
97302,46,82,61,30,3.85
97304,2,3,6,0,3.5
97305,5,11,9,3,3.2
97307,1,2,3,0,4.0
97309,7,13,8,7,3.71
97311,2,4,3,1,4.0
97312,1,1,2,4,4.0
97404,2,2,3,1,3.0
97407,7,12,15,4,3.71
97408,1,2,2,0,3.0
97409,2,3,2,3,4.0
97411,29,57,43,45,3.79
97412,3,4,4,0,3.33
97413,3,5,4,3,3.67
97414,2,3,4,0,3.0
97415,2,4,2,2,3.0
97416,21,35,32,15,3.67
97420,1,2,4,0,4.0
97422,4,8,6,1,3.0
97502,1,1,2,0,4.0
97603,1,1,2,2,4.0
97607,2,4,4,1,3.5
97609,1,1,2,2,3.0
97611,7,12,11,3,3.86
97615,1,2,1,1,4.0
97801,1,1,0,1,4.0
98613,2,3,4,2,3.0
98715,1,2,1,1,4.0
98719,1,2,2,0,2.0
98722,1,1,1,5,3.0
98725,1,2,1,1,3.0
98729,3,6,4,7,3.33
98733,1,2,2,0,4.0
98734,1,2,2,0,3.0
98735,1,2,1,1,3.0
98736,1,1,1,1,3.0
98738,1,1,2,0,3.0
98752,1,1,0,1,3.0
98803,2,3,6,2,3.5
98805,2,3,7,3,2.5
98815,1,1,1,0,3.0
98817,2,3,3,1,4.0
98818,7,11,14,4,3.86
