com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
95369,1,1,1,1,4.0
95394,2,5,3,3,4.0
95424,4,10,13,2,4.0
95427,1,2,2,0,4.0
95445,1,2,1,1,3.0
95487,1,1,2,0,4.0
95500,2,4,4,0,4.0
95527,4,6,5,1,4.0
95539,1,1,2,0,3.0
95572,6,9,7,3,4.0
95582,4,7,7,3,3.75
95585,3,7,7,2,3.67
95594,1,1,1,0,3.0
95598,3,5,3,3,4.0
95604,3,6,5,2,4.0
95607,2,3,2,2,4.0
95610,1,1,0,1,3.0
95612,1,1,1,0,3.0
95633,1,5,4,1,3.0
95637,1,1,1,1,4.0
95678,3,3,3,1,3.67
95680,2,2,3,2,4.0
97101,19,31,28,10,3.84
97103,1,2,1,3,4.0
97105,6,13,15,9,3.67
97112,2,3,3,0,3.0
97113,10,19,14,9,3.7
97115,1,2,3,0,4.0
97116,2,4,2,2,3.5
97117,2,3,3,1,3.0
97118,1,2,1,1,3.0
97120,2,3,2,1,4.0
97128,1,2,1,1,4.0
97205,1,3,3,0,3.0
97209,15,26,24,10,3.8
97213,21,38,26,16,3.71
97220,1,2,2,0,3.0
97222,3,6,8,0,4.0
97227,1,1,1,1,3.0
97228,1,1,1,0,3.0
97302,43,75,65,29,3.93
97305,2,4,5,1,3.0
97309,2,5,3,2,4.0
97310,1,1,1,0,2.0
97311,4,7,8,2,3.25
97404,4,6,5,2,3.5
97405,1,1,1,1,4.0
97407,4,5,3,3,3.75
97409,8,11,11,2,3.75
97411,23,43,38,16,3.91
97412,1,1,1,1,4.0
97414,2,3,5,1,3.5
97415,2,4,4,0,3.5
97416,24,46,41,16,3.96
97418,1,2,3,1,3.0
97422,2,3,3,1,3.0
97424,1,1,1,0,4.0
97608,1,2,2,0,3.0
97610,4,6,8,5,2.75
97611,7,14,17,2,3.71
97701,3,6,4,1,3.0
97801,4,5,7,2,2.75
98613,1,1,1,0,3.0
98714,1,1,1,0,3.0
98733,1,2,2,0,3.0
98735,3,6,4,1,2.67
98736,1,2,1,1,3.0
98747,1,2,3,0,4.0
98748,1,1,3,0,4.0
98750,1,2,2,0,3.0
98752,1,2,2,0,3.0
98808,1,1,3,1,4.0
98811,1,1,2,0,4.0
98817,2,3,4,0,3.5
98818,6,10,9,6,3.5
98819,1,1,1,0,3.0
98821,1,1,0,1,3.0
98831,2,2,2,0,2.5
