com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
87187,1,1,1,0,3.0
87203,1,1,1,0,2.0
88028,1,1,1,0,4.0
88076,1,2,2,1,4.0
88115,1,1,1,0,2.0
88116,1,1,0,1,3.0
88173,1,2,1,2,3.0
88196,1,2,2,0,3.0
88261,1,2,0,2,4.0
88302,1,2,2,0,3.0
88383,1,2,2,0,3.0
88410,1,2,2,0,3.0
88426,1,1,0,1,3.0
89158,1,1,1,1,4.0
89263,1,2,2,1,3.0
89311,1,2,2,1,4.0
89341,1,2,3,1,4.0
89387,4,11,7,7,4.0
89414,1,2,1,1,3.0
89418,1,2,5,3,4.0
89428,1,1,1,0,3.0
89436,1,1,2,1,4.0
89442,1,2,3,1,4.0
90076,1,1,0,1,4.0
91016,1,1,1,0,3.0
91017,1,1,1,1,4.0
91022,1,1,1,0,2.0
91027,2,3,5,3,4.0
91037,1,2,1,2,4.0
91038,1,1,1,0,2.0
91086,2,5,4,1,4.0
91097,1,1,1,0,4.0
91114,1,2,0,1,3.0
91122,1,2,1,1,4.0
91136,4,6,5,6,4.0
91174,1,2,1,1,4.0
91191,1,2,1,2,4.0
91201,3,6,4,5,3.67
91223,2,3,4,1,4.0
91228,3,7,6,1,4.0
91326,2,4,3,1,4.0
91340,2,2,1,1,4.0
91363,2,4,4,0,4.0
91377,5,7,8,3,4.0
91405,1,1,2,0,3.0
91421,1,1,2,3,4.0
91432,1,2,1,1,4.0
91434,4,15,12,4,4.0
91461,1,2,2,3,4.0
91471,3,6,5,3,4.0
91514,1,2,1,1,4.0
91521,1,1,0,1,4.0
91549,1,2,1,1,4.0
91553,3,7,4,3,3.67
91560,2,4,4,1,3.5
91587,1,2,3,0,2.0
91617,2,3,1,2,4.0
91648,1,2,2,1,4.0
91657,1,2,1,1,3.0
91661,3,5,6,3,4.0
91665,1,1,1,0,4.0
91687,4,10,9,2,3.75
91689,3,7,5,2,4.0
91691,3,4,4,1,4.0
92002,4,8,9,4,4.0
92004,6,11,11,3,4.0
92007,3,4,4,1,4.0
92009,1,2,1,1,4.0
92012,9,17,17,3,3.89
92014,1,1,2,0,4.0
92019,1,1,1,1,4.0
92020,2,4,3,1,4.0
92022,2,3,3,0,4.0
92023,1,2,1,1,4.0
92024,10,17,17,2,3.9
92025,9,17,8,9,3.89
92026,3,6,4,2,4.0
92032,2,3,5,3,4.0
92033,2,5,5,0,4.0
92035,5,8,8,0,4.0
92036,9,21,16,8,4.0
92040,5,9,7,2,4.0
92044,3,6,5,1,4.0
92046,3,6,8,0,4.0
92047,2,5,5,1,4.0
92049,5,7,10,1,3.6
92050,9,15,15,6,4.0
92051,5,9,11,0,4.0
92062,1,2,1,2,4.0
92063,7,10,10,2,3.71
92064,6,8,8,3,4.0
92072,5,7,6,5,4.0
92073,2,4,5,0,4.0
92075,2,2,2,1,4.0
92078,5,9,8,4,3.6
93001,9,17,16,5,4.0
93005,11,21,12,9,3.91
93006,5,10,9,2,4.0
93007,7,17,13,11,4.0
93008,3,4,4,1,3.67
93010,5,9,8,4,3.8
93013,3,5,3,2,4.0
93014,1,2,4,0,4.0
93027,6,11,9,1,3.83
93029,3,5,5,1,4.0
93031,4,8,9,1,4.0
93032,2,4,4,4,4.0
93039,2,4,4,0,4.0
93045,1,1,1,1,4.0
93046,3,5,7,0,4.0
93047,4,8,8,2,4.0
93048,8,12,12,5,3.88
93049,3,5,4,1,4.0
93050,6,14,18,2,3.83
93051,3,6,5,2,4.0
93053,4,11,11,2,3.5
93055,7,12,12,3,3.71
93057,1,2,2,0,4.0
93059,4,8,6,4,4.0
93061,1,2,1,1,4.0
93062,2,4,4,1,4.0
93063,1,2,1,1,4.0
93064,14,25,20,10,3.86
93066,22,43,36,11,3.91
93070,3,5,3,1,4.0
93071,2,2,1,1,3.5
93072,3,4,5,0,4.0
93073,3,4,4,3,4.0
93077,3,5,4,5,3.67
93078,7,9,10,3,4.0
94002,4,6,6,2,4.0
94003,2,5,5,0,4.0
94004,1,1,1,1,2.0
94011,6,11,11,4,3.83
94015,2,4,2,2,4.0
94016,1,2,3,2,4.0
94017,7,13,7,9,4.0
94018,3,5,5,1,4.0
94021,8,18,17,5,3.62
94022,6,13,12,1,4.0
94028,18,36,42,14,3.89
94033,2,5,3,2,4.0
94034,2,4,6,2,4.0
94037,2,2,3,0,3.5
94038,5,12,6,5,4.0
94041,11,18,16,1,3.82
94042,3,6,5,2,4.0
94043,4,7,6,6,4.0
94044,1,2,1,0,4.0
94046,6,12,8,4,4.0
94052,2,4,2,2,4.0
94054,1,2,2,0,4.0
94055,1,4,5,2,4.0
94058,2,4,3,1,4.0
94060,1,1,2,0,4.0
94065,2,5,5,0,3.5
94067,1,2,1,1,4.0
94068,4,8,4,3,4.0
94069,2,3,2,1,4.0
94071,1,1,1,1,3.0
94073,8,16,15,7,4.0
94074,1,2,1,1,4.0
94075,2,3,4,0,4.0
94076,5,9,9,2,4.0
94077,1,2,3,0,4.0
94078,8,11,12,2,3.88
94079,2,5,5,1,4.0
94080,3,6,6,2,4.0
94081,1,2,3,1,4.0
95014,1,2,1,0,4.0
95018,1,3,3,0,4.0
95019,2,2,3,3,4.0
95052,1,1,1,1,4.0
95116,1,1,1,0,3.0
95127,1,2,2,0,4.0
95154,1,1,1,0,4.0
95176,1,2,2,0,4.0
95197,2,4,2,2,4.0
95210,2,4,3,0,3.5
95212,1,1,0,1,4.0
95218,1,1,1,1,4.0
95219,1,1,2,1,3.0
95256,3,6,7,2,4.0
95268,4,6,8,1,4.0
95277,3,5,3,2,4.0
95295,1,1,1,0,3.0
95313,2,2,1,2,3.5
95348,1,2,1,3,4.0
95351,1,2,2,0,4.0
95394,1,1,0,1,4.0
95424,2,2,3,0,4.0
95427,2,3,4,0,4.0
95428,1,2,2,0,4.0
95446,1,1,1,0,3.0
95476,1,1,1,0,4.0
95487,2,2,2,1,4.0
95500,1,2,2,0,4.0
95527,4,6,5,1,3.5
95529,1,2,3,0,4.0
95539,2,4,3,2,3.0
95555,1,2,2,1,4.0
95563,2,4,5,1,3.5
95572,3,4,3,3,3.67
95582,5,8,3,6,4.0
95585,1,1,1,1,4.0
97101,20,32,29,16,3.95
97103,1,3,3,0,4.0
97105,1,2,3,0,4.0
97106,1,2,4,2,3.0
97107,5,8,10,2,3.8
97110,1,3,2,2,4.0
97111,2,2,2,0,2.5
97113,10,19,14,11,3.9
97114,2,4,4,4,3.5
97115,2,4,4,1,3.5
97116,1,2,2,0,3.0
97117,2,2,3,1,3.5
97118,1,2,1,1,3.0
97120,2,4,3,3,4.0
97124,1,2,2,0,4.0
97126,1,1,1,0,3.0
97129,1,2,2,0,3.0
97201,1,1,1,0,3.0
97203,1,1,2,0,4.0
97206,1,2,1,1,3.0
97209,13,21,23,8,3.46
97213,18,32,25,17,3.89
97225,2,3,4,1,4.0
97228,1,2,1,3,3.0
97302,23,38,30,21,3.87
97303,1,3,6,0,3.0
97304,3,7,13,6,4.0
97307,5,10,13,5,3.2
97309,1,2,2,0,4.0
97311,4,9,7,1,3.75
97312,1,2,2,0,4.0
97362,1,2,2,0,3.0
97401,1,2,4,1,4.0
97403,2,2,2,0,3.5
97404,1,2,2,0,3.0
97405,1,2,3,2,4.0
97407,10,15,14,6,3.9
97408,2,2,2,0,4.0
97409,3,5,4,4,4.0
97411,34,56,42,29,3.76
97413,1,2,2,0,3.0
97414,1,2,1,0,3.0
97415,4,6,6,2,3.25
97416,20,33,32,12,3.8
97422,3,4,3,2,3.0
97610,2,4,4,2,4.0
97611,11,18,19,6,3.91
97613,1,2,3,0,4.0
97615,2,4,4,0,4.0
97616,1,2,2,0,4.0
97801,2,3,2,1,4.0
98613,3,4,4,3,3.0
98714,1,2,2,2,3.0
98715,3,5,5,0,3.67
98722,1,1,1,1,4.0
98724,1,1,2,3,4.0
98725,2,3,3,1,3.0
98729,2,3,2,2,3.0
98734,1,2,1,1,3.0
98735,1,1,0,1,2.0
98740,1,2,4,0,3.0
98747,2,4,4,3,4.0
98803,1,1,2,0,3.0
98808,1,1,1,0,3.0
98809,1,1,1,0,3.0
98811,1,2,1,1,3.0
98812,1,1,1,3,4.0
98815,1,1,5,0,4.0
98817,1,2,3,0,4.0
98818,8,12,11,9,3.5
98819,1,1,1,0,3.0
98822,3,3,4,4,3.0
98823,1,1,3,1,4.0
98833,1,1,2,0,3.0
